Id,Channel Identifier,Abs. Time,Sender,Message,ID,Avatar,
37188,GSL_G.3_main_1,1700254419877,P.29,you an art major?,"""P.28_P.29""",176865,fox.png
37189,GSL_G.3_main_1,1700254421109,P.27,have u checked out ur daylist yet?,"""P.27_P.29""",13560,rabbit.png
37190,GSL_G.3_main_1,1700254426137,P.29,me toooo,"""P.24_P.29""",176865,fox.png
37191,GSL_G.3_main_1,1700254426362,P.33,i dont really like to study lol,"""P.27_P.33""",272262,fox2.png
37192,GSL_G.3_main_1,1700254427898,P.24,and how we still don't even know each other now,"""P.24_P.31""",963934,panda.png
37193,GSL_G.3_main_1,1700254428659,P.31,we usually just stay home and have a dinner that we spend all day making,"""P.31_P.35""",259141,monkey.png
37194,GSL_G.3_main_1,1700254429295,P.29,i dont like the cold,"""P.24_P.29""",176865,fox.png
37195,GSL_G.3_main_1,1700254429933,P.32,Wow that's super cool,"""P.24_P.32""",869923,donkey.png
37196,GSL_G.3_main_1,1700254430349,P.29,but,"""P.24_P.29""",176865,fox.png
37197,GSL_G.3_main_1,1700254431284,P.31,nothing all that special,"""P.31_P.35""",259141,monkey.png
37198,GSL_G.3_main_1,1700254432679,P.24,do you have any secrets?,"""P.24_P.31""",963934,panda.png
37199,GSL_G.3_main_1,1700254433601,P.35,it is did you hear about that attempted kidnapping,"""P.32_P.35""",382504,bear.png
37200,GSL_G.3_main_1,1700254437572,P.31,my whole extended family lives like 8+ hours away,"""P.31_P.35""",259141,monkey.png
37201,GSL_G.3_main_1,1700254439207,P.33,hhhhh,"""P.27_P.33""",272262,fox2.png
37202,GSL_G.3_main_1,1700254439359,P.24,thank you!,"""P.24_P.32""",963934,panda.png
37203,GSL_G.3_main_1,1700254440497,P.28,something like that yeah,"""P.28_P.29""",119108,zebra.png
37204,GSL_G.3_main_1,1700254441141,P.29,the whole idea of walking outside in it all bundled up,"""P.24_P.29""",176865,fox.png
37205,GSL_G.3_main_1,1700254441606,P.31,how about you?,"""P.31_P.35""",259141,monkey.png
37206,GSL_G.3_main_1,1700254441890,P.32,I wanted to do medicine up until I took AP chem in high school,"""P.24_P.32""",869923,donkey.png
37207,GSL_G.3_main_1,1700254444230,P.27,woah wait thats amazing,"""P.25_P.27""",13560,rabbit.png
37208,GSL_G.3_main_1,1700254445812,P.29,omg no,"""P.27_P.29""",176865,fox.png
37209,GSL_G.3_main_1,1700254447404,P.24,YES,"""P.24_P.29""",963934,panda.png
37210,GSL_G.3_main_1,1700254448281,P.29,let me check,"""P.27_P.29""",176865,fox.png
37211,GSL_G.3_main_1,1700254451403,P.31,hm secrets,"""P.24_P.31""",259141,monkey.png
37212,GSL_G.3_main_1,1700254452331,P.24,BIG AHH COAT,"""P.24_P.29""",963934,panda.png
37213,GSL_G.3_main_1,1700254455609,P.32,Ha we all do,"""P.25_P.32""",869923,donkey.png
37214,GSL_G.3_main_1,1700254455802,P.27,have u been to any other concerts this year?,"""P.25_P.27""",13560,rabbit.png
37215,GSL_G.3_main_1,1700254456278,P.33,i think so,"""P.28_P.33""",272262,fox2.png
37216,GSL_G.3_main_1,1700254456550,P.28,rly?,"""P.24_P.28""",119108,zebra.png
37217,GSL_G.3_main_1,1700254462567,P.34,Yeah same :( I wish I could actually relax but nope,"""P.29_P.34""",925154,elephant.png
37218,GSL_G.3_main_1,1700254463380,P.31,i try very hard to not generally so none of the top of my head,"""P.24_P.31""",259141,monkey.png
37219,GSL_G.3_main_1,1700254463472,P.28,d1 athlete tho,"""P.24_P.28""",119108,zebra.png
37220,GSL_G.3_main_1,1700254463489,P.24,that is so fair,"""P.24_P.32""",963934,panda.png
37221,GSL_G.3_main_1,1700254471475,P.31,mostly because im kind of the worst ever at lying,"""P.24_P.31""",259141,monkey.png
37222,GSL_G.3_main_1,1700254472395,P.29,ooh,"""P.27_P.29""",176865,fox.png
37223,GSL_G.3_main_1,1700254473020,P.27,"mine is ""twang folksy friday""","""P.27_P.29""",13560,rabbit.png
37224,GSL_G.3_main_1,1700254474130,P.24,organic chemistry hwere really got me but i made it through,"""P.24_P.32""",963934,panda.png
37225,GSL_G.3_main_1,1700254479813,P.32,"Yeah it was awful, like literally any other week would be fine to get sick","""P.28_P.32""",869923,donkey.png
37226,GSL_G.3_main_1,1700254484705,P.28,that's crazy talent and dedication righ tthere,"""P.24_P.28""",119108,zebra.png
37227,GSL_G.3_main_1,1700254485099,P.27,honestly same,"""P.27_P.33""",13560,rabbit.png
37228,GSL_G.3_main_1,1700254485698,P.34,aww :( at least you made it through!,"""P.32_P.34""",925154,elephant.png
37229,GSL_G.3_main_1,1700254486091,P.24,i am also a horrrrrrible liar,"""P.24_P.31""",963934,panda.png
37230,GSL_G.3_main_1,1700254489904,P.35,yeah same when you become a doctor what specialty would you want to go into and why,"""P.25_P.35""",382504,bear.png
37231,GSL_G.3_main_1,1700254490990,P.32,But anyways I got through it and I think I did good on my exams,"""P.28_P.32""",869923,donkey.png
37232,GSL_G.3_main_1,1700254491167,P.29,intense rhythm friday afternoon,"""P.27_P.29""",176865,fox.png
37233,GSL_G.3_main_1,1700254491325,P.24,YES,"""P.24_P.35""",963934,panda.png
37234,GSL_G.3_main_1,1700254495193,P.27,best part abt college is def not the work,"""P.27_P.33""",13560,rabbit.png
37235,GSL_G.3_main_1,1700254495647,P.24,royal tenenbaums,"""P.24_P.35""",963934,panda.png
37236,GSL_G.3_main_1,1700254497382,P.29,ohhhhh,"""P.27_P.29""",176865,fox.png
37237,GSL_G.3_main_1,1700254500130,P.24,moonrise kingdom,"""P.24_P.35""",963934,panda.png
37238,GSL_G.3_main_1,1700254502459,P.29,bad bunny is in my list,"""P.27_P.29""",176865,fox.png
37239,GSL_G.3_main_1,1700254502578,P.24,so good,"""P.24_P.35""",963934,panda.png
37240,GSL_G.3_main_1,1700254504442,P.29,makes sense,"""P.27_P.29""",176865,fox.png
37241,GSL_G.3_main_1,1700254505503,P.32,That's great,"""P.24_P.32""",869923,donkey.png
37242,GSL_G.3_main_1,1700254506695,P.29,hbu?,"""P.27_P.29""",176865,fox.png
37243,GSL_G.3_main_1,1700254511545,P.31,i think most secrets i have are other people's secrets that im not supposed to have lol,"""P.24_P.31""",259141,monkey.png
37244,GSL_G.3_main_1,1700254511845,P.25,"Yes! I went a little crazy this year LOL. I've seen Noah Kahan, Declan McKenna, Billy Joel, Stevie Nicks and I just saw Laufey","""P.25_P.27""",921274,Pig.png
37245,GSL_G.3_main_1,1700254511953,P.35,MOONRISEEEE,"""P.24_P.35""",382504,bear.png
37246,GSL_G.3_main_1,1700254513446,P.32,My roomate is taking orgo rn,"""P.24_P.32""",869923,donkey.png
37247,GSL_G.3_main_1,1700254513752,P.34,That's so nice,"""P.28_P.34""",925154,elephant.png
37248,GSL_G.3_main_1,1700254514003,P.31,people tell me things,"""P.24_P.31""",259141,monkey.png
37249,GSL_G.3_main_1,1700254515815,P.24,thanl you!!,"""P.24_P.32""",963934,panda.png
37250,GSL_G.3_main_1,1700254517148,P.27,"""intense"" thats a good word for it","""P.27_P.29""",13560,rabbit.png
37251,GSL_G.3_main_1,1700254519250,P.29,FOLKSY FRIDAY IS SO SILLY,"""P.27_P.29""",176865,fox.png
37252,GSL_G.3_main_1,1700254520267,P.34,Do you have a long drive?,"""P.28_P.34""",925154,elephant.png
37253,GSL_G.3_main_1,1700254524687,P.29,lollllll,"""P.28_P.29""",176865,fox.png
37254,GSL_G.3_main_1,1700254528298,P.24,oh man tell them good luclk and remind them that they are smart and capable lol,"""P.24_P.32""",963934,panda.png
37255,GSL_G.3_main_1,1700254528523,P.25,I think psychiatry,"""P.25_P.35""",921274,Pig.png
37256,GSL_G.3_main_1,1700254530395,P.28,thats wonderful,"""P.28_P.32""",119108,zebra.png
37257,GSL_G.3_main_1,1700254530683,P.27,lLIKE WHAT DOES THIS ENTAIL,"""P.27_P.29""",13560,rabbit.png
37258,GSL_G.3_main_1,1700254533660,P.32,"Yep, was difficult for sure tho but glad it's over","""P.32_P.34""",869923,donkey.png
37259,GSL_G.3_main_1,1700254533910,P.29,do you have spotify?,"""P.28_P.29""",176865,fox.png
37260,GSL_G.3_main_1,1700254540831,P.29,have you checked your daylist yet,"""P.28_P.29""",176865,fox.png
37261,GSL_G.3_main_1,1700254541663,P.24,i lost a lot of faith in myself in that class,"""P.24_P.32""",963934,panda.png
37262,GSL_G.3_main_1,1700254547243,P.34,LOLL true,"""P.27_P.34""",925154,elephant.png
37263,GSL_G.3_main_1,1700254547410,P.32,Sick with midterms is a brutal combo,"""P.32_P.34""",869923,donkey.png
37264,GSL_G.3_main_1,1700254548929,P.24,me too,"""P.24_P.31""",963934,panda.png
37265,GSL_G.3_main_1,1700254553570,P.27,"its got like drug cabin, shakey graves, fruit bats","""P.27_P.29""",13560,rabbit.png
37266,GSL_G.3_main_1,1700254554157,P.25,"I'm not great will all the blood, but I think the mind/brain aspect of medicine is really cool","""P.25_P.35""",921274,Pig.png
37267,GSL_G.3_main_1,1700254554373,P.28,u gotta remember that perseverance for the future,"""P.28_P.32""",119108,zebra.png
37268,GSL_G.3_main_1,1700254556408,P.34,It's very nostalgic,"""P.27_P.34""",925154,elephant.png
37269,GSL_G.3_main_1,1700254556625,P.25,wbu,"""P.25_P.35""",921274,Pig.png
37270,GSL_G.3_main_1,1700254557763,P.24,i would consider myself more of a listener,"""P.24_P.31""",963934,panda.png
37271,GSL_G.3_main_1,1700254560244,P.32,"Yes, that was terrible","""P.32_P.35""",869923,donkey.png
37272,GSL_G.3_main_1,1700254562409,P.33,yes of course,"""P.32_P.33""",272262,fox2.png
37273,GSL_G.3_main_1,1700254566575,P.24,than a talker i mean,"""P.24_P.31""",963934,panda.png
37274,GSL_G.3_main_1,1700254567794,P.28,yeah i do,"""P.28_P.29""",119108,zebra.png
37275,GSL_G.3_main_1,1700254568941,P.35,i have not gotten the chance to see the asteroid one i watched oppenheimer instead,"""P.24_P.35""",382504,bear.png
37276,GSL_G.3_main_1,1700254570336,P.29,HAHAHA,"""P.27_P.29""",176865,fox.png
37277,GSL_G.3_main_1,1700254571731,P.29,wait,"""P.27_P.29""",176865,fox.png
37278,GSL_G.3_main_1,1700254573867,P.31,i alternate,"""P.24_P.31""",259141,monkey.png
37279,GSL_G.3_main_1,1700254575160,P.28,i havent looked at my daylist,"""P.28_P.29""",119108,zebra.png
37280,GSL_G.3_main_1,1700254575842,P.32,I never walk alone at nights here I use my scooter,"""P.32_P.35""",869923,donkey.png
37281,GSL_G.3_main_1,1700254576083,P.29,drug cabin,"""P.27_P.29""",176865,fox.png
37282,GSL_G.3_main_1,1700254576919,P.34,Are you watching any good shows?,"""P.27_P.34""",925154,elephant.png
37283,GSL_G.3_main_1,1700254578006,P.29,omg,"""P.27_P.29""",176865,fox.png
37284,GSL_G.3_main_1,1700254580566,P.27,exactly. all i want to do when im watching that movie is curl up in a blanket and drink hot chocolate,"""P.27_P.34""",13560,rabbit.png
37285,GSL_G.3_main_1,1700254583705,P.28,been a little busy,"""P.28_P.29""",119108,zebra.png
37286,GSL_G.3_main_1,1700254584129,P.24,thank you!!,"""P.24_P.28""",963934,panda.png
37287,GSL_G.3_main_1,1700254586299,P.32,That's grea,"""P.32_P.33""",869923,donkey.png
37288,GSL_G.3_main_1,1700254586835,P.33,It's similar to what I imagined,"""P.32_P.33""",272262,fox2.png
37289,GSL_G.3_main_1,1700254587847,P.31,"im not great at the proper ""balance"" of conversation, i tend to ramble or mostly just listen","""P.24_P.31""",259141,monkey.png
37290,GSL_G.3_main_1,1700254591280,P.29,this is the song ive been trying to find,"""P.27_P.29""",176865,fox.png
37291,GSL_G.3_main_1,1700254594154,P.32,That's great,"""P.32_P.33""",869923,donkey.png
37292,GSL_G.3_main_1,1700254594398,P.29,steely dad,"""P.27_P.29""",176865,fox.png
37293,GSL_G.3_main_1,1700254599075,P.24,that's very fair,"""P.24_P.31""",963934,panda.png
37294,GSL_G.3_main_1,1700254601312,P.27,I LOVE THAT SONG,"""P.27_P.29""",13560,rabbit.png
37295,GSL_G.3_main_1,1700254602069,P.28,did u get the classes u wanted for next semester,"""P.28_P.33""",119108,zebra.png
37296,GSL_G.3_main_1,1700254606697,P.29,i heard it once in a cafe and could never find it wth,"""P.27_P.29""",176865,fox.png
37297,GSL_G.3_main_1,1700254609342,P.27,genuinely such a bop,"""P.27_P.29""",13560,rabbit.png
37298,GSL_G.3_main_1,1700254611085,P.24,i mean a conversation will likely never really be 50/50,"""P.24_P.31""",963934,panda.png
37299,GSL_G.3_main_1,1700254612187,P.28,its not too bad abt 2 hours,"""P.28_P.34""",119108,zebra.png
37300,GSL_G.3_main_1,1700254615804,P.29,actually,"""P.27_P.29""",176865,fox.png
37301,GSL_G.3_main_1,1700254617878,P.34,Yess! That's so exciting - congratulations :),"""P.24_P.34""",925154,elephant.png
37302,GSL_G.3_main_1,1700254617882,P.27,im so glad i was able to help,"""P.27_P.29""",13560,rabbit.png
37303,GSL_G.3_main_1,1700254620874,P.33,i dont think so,"""P.28_P.33""",272262,fox2.png
37304,GSL_G.3_main_1,1700254622575,P.31,yeah but its so refreshing when it is isnt it?,"""P.24_P.31""",259141,monkey.png
37305,GSL_G.3_main_1,1700254627265,P.27,NO WAY,"""P.25_P.27""",13560,rabbit.png
37306,GSL_G.3_main_1,1700254628434,P.24,i havent watched asteroid city either!,"""P.24_P.35""",963934,panda.png
37307,GSL_G.3_main_1,1700254630026,P.27,im baffeled,"""P.25_P.27""",13560,rabbit.png
37308,GSL_G.3_main_1,1700254631355,P.29,thank you smmm,"""P.27_P.29""",176865,fox.png
37309,GSL_G.3_main_1,1700254634104,P.29,super underrated,"""P.27_P.29""",176865,fox.png
37310,GSL_G.3_main_1,1700254634105,P.27,absolutely bewildered,"""P.25_P.27""",13560,rabbit.png
37311,GSL_G.3_main_1,1700254637875,P.24,i've heard goodf things!,"""P.24_P.35""",963934,panda.png
37312,GSL_G.3_main_1,1700254642475,P.29,ahhh okok,"""P.28_P.29""",176865,fox.png
37313,GSL_G.3_main_1,1700254644639,P.32,I hope you enjoy New York and Boston!,"""P.32_P.33""",869923,donkey.png
37314,GSL_G.3_main_1,1700254649249,P.32,New York is amazing,"""P.32_P.33""",869923,donkey.png
37315,GSL_G.3_main_1,1700254649411,P.24,thank you very much!,"""P.24_P.34""",963934,panda.png
37316,GSL_G.3_main_1,1700254655332,P.28,i kinda like road trips too so im doing well,"""P.28_P.34""",119108,zebra.png
37317,GSL_G.3_main_1,1700254662402,P.29,lolllllll something about big coats man,"""P.24_P.29""",176865,fox.png
37318,GSL_G.3_main_1,1700254666366,P.25,yeahh its kind've a wild mix of artists haha,"""P.25_P.27""",921274,Pig.png
37319,GSL_G.3_main_1,1700254666413,P.24,it is! unless the conversation is bone dry haha,"""P.24_P.31""",963934,panda.png
37320,GSL_G.3_main_1,1700254666590,P.29,people dont understandddd,"""P.24_P.29""",176865,fox.png
37321,GSL_G.3_main_1,1700254668620,P.35,i do to i feel like psychiatry is surgery on the emotions of the brain its difficult but its cool i would love to be an intensivist i like the ICU,"""P.25_P.35""",382504,bear.png
37322,GSL_G.3_main_1,1700254673424,P.32,"I've never been to Boston, but I've been to New York several times","""P.32_P.33""",869923,donkey.png
37323,GSL_G.3_main_1,1700254675157,P.29,:((( its a ok,"""P.29_P.34""",176865,fox.png
37324,GSL_G.3_main_1,1700254675196,P.27,the music that u find in a coffee shop is always unmatched,"""P.27_P.29""",13560,rabbit.png
37325,GSL_G.3_main_1,1700254676030,P.24,facts,"""P.24_P.29""",963934,panda.png
37326,GSL_G.3_main_1,1700254678748,P.29,you got spotify?,"""P.29_P.34""",176865,fox.png
37327,GSL_G.3_main_1,1700254682366,P.32,Fr fr,"""P.28_P.32""",869923,donkey.png
37328,GSL_G.3_main_1,1700254685717,P.34,Yeah that sounds rough,"""P.32_P.34""",925154,elephant.png
37329,GSL_G.3_main_1,1700254688343,P.27,the fact that u got to see billy joel,"""P.25_P.27""",13560,rabbit.png
37330,GSL_G.3_main_1,1700254688415,P.29,have you checked your daylist?,"""P.29_P.34""",176865,fox.png
37331,GSL_G.3_main_1,1700254690172,P.28,had to pack and stuff cuz im going home,"""P.28_P.29""",119108,zebra.png
37332,GSL_G.3_main_1,1700254690430,P.32,I definitely will,"""P.28_P.32""",869923,donkey.png
37333,GSL_G.3_main_1,1700254691311,P.31,true i mean smalltalk is agonizing but its so energizing to meet someone whose energy you match and can just talk to for hours,"""P.24_P.31""",259141,monkey.png
37334,GSL_G.3_main_1,1700254693221,P.33,yeah I like ny tooo,"""P.32_P.33""",272262,fox2.png
37335,GSL_G.3_main_1,1700254695385,P.27,im still in shock,"""P.25_P.27""",13560,rabbit.png
37336,GSL_G.3_main_1,1700254695764,P.25,thats such a good way to put it,"""P.25_P.35""",921274,Pig.png
37337,GSL_G.3_main_1,1700254699755,P.25,ooh thats cool,"""P.25_P.35""",921274,Pig.png
37338,GSL_G.3_main_1,1700254700701,P.33,thanku,"""P.32_P.33""",272262,fox2.png
37339,GSL_G.3_main_1,1700254700868,P.32,Yea but we got through it,"""P.32_P.34""",869923,donkey.png
37340,GSL_G.3_main_1,1700254701234,P.29,oh luckyyy,"""P.28_P.29""",176865,fox.png
37341,GSL_G.3_main_1,1700254706791,P.35,i know im gonna see the new hunger games with my cousins we use to eat that shit up when we were little,"""P.24_P.35""",382504,bear.png
37342,GSL_G.3_main_1,1700254707589,P.24,AGREED that is the best best feeling,"""P.24_P.31""",963934,panda.png
37343,GSL_G.3_main_1,1700254708069,P.25,i'm horrible under pressure,"""P.25_P.35""",921274,Pig.png
37344,GSL_G.3_main_1,1700254708685,P.33,enjoy ur holiday!,"""P.32_P.33""",272262,fox2.png
37345,GSL_G.3_main_1,1700254711583,P.28,i guess that makes sense,"""P.28_P.35""",119108,zebra.png
37346,GSL_G.3_main_1,1700254719478,P.28,its been rly hazy around campus,"""P.28_P.35""",119108,zebra.png
37347,GSL_G.3_main_1,1700254721037,P.27,"hmm currently i havent been to into shows but ive been trying to watch a ton of older movies, like last night i watched breakfast club","""P.27_P.34""",13560,rabbit.png
37348,GSL_G.3_main_1,1700254726793,P.32,Same to you! Best of luck on finals when we get back as well,"""P.32_P.33""",869923,donkey.png
37349,GSL_G.3_main_1,1700254727791,P.29,i have a review session on tuesday for my exam so i cant leave till after that :(,"""P.28_P.29""",176865,fox.png
37350,GSL_G.3_main_1,1700254729621,P.24,WEEEEE im reading the book right now!!! im so so excited,"""P.24_P.35""",963934,panda.png
37351,GSL_G.3_main_1,1700254730299,P.25,That one was my fav by far omg,"""P.25_P.27""",921274,Pig.png
37352,GSL_G.3_main_1,1700254736603,P.28,i hate the smell of it,"""P.28_P.35""",119108,zebra.png
37353,GSL_G.3_main_1,1700254737823,P.25,he's just so good,"""P.25_P.27""",921274,Pig.png
37354,GSL_G.3_main_1,1700254741746,P.25,and so funny,"""P.25_P.27""",921274,Pig.png
37355,GSL_G.3_main_1,1700254742255,P.32,Ha I definitely will,"""P.24_P.32""",869923,donkey.png
37356,GSL_G.3_main_1,1700254744068,P.34,Nope what is that?,"""P.29_P.34""",925154,elephant.png
37357,GSL_G.3_main_1,1700254751403,P.32,Hey but you made it through it,"""P.24_P.32""",869923,donkey.png
37358,GSL_G.3_main_1,1700254756252,P.27,like being in the same room as him gah damn,"""P.25_P.27""",13560,rabbit.png
37359,GSL_G.3_main_1,1700254756756,P.31,the story of how i meet most people that i met myself usually involves like a 5+ hour conversation,"""P.24_P.31""",259141,monkey.png
37360,GSL_G.3_main_1,1700254757628,P.24,good good i'm sure they will really appreciate it,"""P.24_P.32""",963934,panda.png
37361,GSL_G.3_main_1,1700254759218,P.24,i did!,"""P.24_P.32""",963934,panda.png
37362,GSL_G.3_main_1,1700254759415,P.27,did u go with anyone?,"""P.25_P.27""",13560,rabbit.png
37363,GSL_G.3_main_1,1700254760671,P.29,especially those small ones,"""P.27_P.29""",176865,fox.png
37364,GSL_G.3_main_1,1700254763095,P.24,it made me stronger for sure lol,"""P.24_P.32""",963934,panda.png
